;;;;;;;;;;;;;;;;;;;;;;Container;20';40';40HQ;;;;;;;;;;;;;;
;RISING;;;;;;;;;;;;;;;;;;;;;m3 thÇorique;33;67,3;76;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;m3 rÇel;27;56;66;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;Poids Max Kgs;24ˇ000;22ˇ500;22ˇ000;Pour un 20 pieds, si on met plus de 22T, on s'expose Ö des frais supplÇmentaires, car les camions sont plus rares et peuvent àtre plus couteux;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;Poids du container;2,20;3,70;4,00;;;;;;;;;;;;;;
;FR;REF HLDP;REF;PRODUITS;PRODUCTS;MOQ;DETAILS;Client;QUANTITY;UNIT;UNIT PRICE;TOTAL AMOUNT;Packing details;m3;Poids;m3/unit;Poids/unit;Units/20';Units/40';Units/40HQ;LF;;;;;;;;;;;;;;;;;;Fournisseur
;AZUNI;RFA864;ASA062;BALLES HêRISSONS DURES 8CM;HARD MASSAGE BALLS 8CM;2600;;LF;;PIECE;$0,98;;;;;;;#DIV/0!;#DIV/0!;#DIV/0!; ;RFA864;;;;;;;;;;;;;;;;AZUNI;
;AZUNI;RFA902;ASA062;BALLES HêRISSONS DURES 9CM;HARD MASSAGE BALLS 9CM;2000;;LF;;PIECE;$1,14;;;;;;;#DIV/0!;#DIV/0!;#DIV/0!;#N/A;RFA902;;;;;;;;;;;;;;;;AZUNI;
;AZUNI;RFA865;ASA062;BALLES HêRISSONS DURES 10CM;HARD MASSAGE BALLS 10CM;4400;;LF;;PIECE;$1,33;;;;;;;#DIV/0!;#DIV/0!;#DIV/0!;#N/A;RFA865;;;;;;;;;;;;;;;;AZUNI;
 ;AZUNI;RFA283;ASA062;Balles hÇrissons;Massage Ball;500;10cm;LF;;PIECE;$0,62;;;;;0,00089505;0,1500;30ˇ166;62ˇ566;73ˇ739;#N/A;RFA283;;;;;;;;;;;;;;;;AZUNI;
 ;AZUNI;RFW291;ASL003-1;Balles lestÇes;Weighted ball;360;1kg - 50$ moule + 0,08$/pc;LF;;PAIRE;$3,40;;;;;0,00307545;1,0833;8ˇ779;18ˇ209;SURPOIDS; ;RFW291;;;;;;;;;;;;;;;;AZUNI;
 ;AZUNI;RFW294;ASL003-1;Balles lestÇes;Weighted ball;360;2 kg;LF;;PAIRE;$5,06;;;;;0,004137173;2,1667;6ˇ526;SURPOIDS;SURPOIDS;#N/A;RFW294;;;;;;;;;;;;;;;;AZUNI;
 ;AZUNI;RFW287;ASL003;Balles lestÇes 2x0,5kg;Weighted Ball 2x0,5kg;360;0,5x2 - 50$ moule + 0,12$/pc;LF;;PAIRE;$3,27;;;;;0,0049;1,21;5ˇ513;11ˇ434;13ˇ475; ;RFW287;;;;;;;;;;;;;;;;AZUNI;
 ;AZUNI;RFA300;ASA059;Ballon Fitness 45cm;Anti-burst Gym Ball 45cm;300;45 cm - color box;LF;;PIECE;$3,97;;;;;0,0059;1,0000;4ˇ607;9ˇ555;11ˇ261;#N/A;RFA300;;;;;;;;;;;;;;;;AZUNI;
Ballon Fitness 55cm Bleu;AZUNI;RFA298;ASA059;Ballon Fitness 55cm Bleu;Anti-Burst Gym Ball 55cm;200;Color Box. Color: Blue;LF;200;PIECE;$4,68;US$936,00 ;;1,1722;233,33;0,0059;1,17;4ˇ607;9ˇ555;11ˇ261;;RFA298;;;;;;;;;;;;;;;;AZUNI;
Ballon Fitness 55cm gris;AZUNI;RFA298;ASA059;Ballon Fitness 55cm gris;Anti-Burst Gym Ball 55cm;200;Color Box. Color: Grey;LF;200;PIECE;$4,68;US$936,00 ;;1,1722;233,33;0,0059;1,17;4ˇ607;9ˇ555;11ˇ261;;RFA298;;;;;;;;;;;;;;;;AZUNI;
Ballon Fitness 65cm bleu;AZUNI;RFA301;ASA059;Ballon Fitness 65cm bleu;Anti-Burst Gym Ball 65cm;200;Color Box, color: blue;LF;200;PIECE;$5,41;US$1ˇ082,00 ;;1,1722;283,33;0,0059;1,42;4ˇ607;9ˇ555;11ˇ261;;RFA301;;;;;;;;;;;;;;;;AZUNI;
Ballon Fitness 65cm gris;AZUNI;RFA301;ASA059;Ballon Fitness 65cm gris;Anti-Burst Gym Ball 65cm;200;Color Box. Color: Grey;LF;200;PIECE;$5,41;US$1ˇ082,00 ;;1,1722;283,33;0,0059;1,42;4ˇ607;9ˇ555;11ˇ261;;RFA301;;;;;;;;;;;;;;;;AZUNI;
Ballon Fitness 75cm gris;AZUNI;RFA303;ASA059;Ballon Fitness 75cm gris;Anti-Burst Gym Ball 75cm;200;Color Box. Color: Grey;LF;100;PIECE;$6,62;US$662,00 ;;0,7425;170,00;0,0074;1,70;3ˇ637;7ˇ543;8ˇ889;;RFA303;;;;;;;;;;;;;;;;AZUNI;
 ;AZUNI;RFA299;ASA059;Ballon Fitness 85cm;Anti-burst Gym Ball 85cm;300;85 cm - color box;LF;;PIECE;$8,86;;;;;0,0085;1,9000;3ˇ176;6ˇ588;7ˇ765;#N/A;RFA299;;;;;;;;;;;;;;;;AZUNI;
 ;AZUNI;RFA302;ASA059;Ballon Fitness 95cm;Anti-burst Gym Ball 95cm;300;95 cm - color box;LF;;PIECE;$9,71;;;;;0,0095;2,0000;2ˇ842;5ˇ895;6ˇ947;#N/A;RFA302;;;;;;;;;;;;;;;;AZUNI;
 ;AZUNI;RFA307;ASA061;Ballon Fitness Ö picots;Massage Gym Ball;300;45cm;LF;;PIECE;$4,63;;;;;0,007551225;1,2500;3ˇ576;7ˇ416;8ˇ740;#N/A;RFA307;;;;;;;;;;;;;;;;AZUNI;
 ;AZUNI;RFA308;ASA061;Ballon Fitness Ö picots;Massage Gym Ball;300;55cm;LF;;PIECE;$5,01;;;;;0,007551225;1,3500;3ˇ576;7ˇ416;8ˇ740;#N/A;RFA308;;;;;;;;;;;;;;;;AZUNI;
 ;AZUNI;RFA309;ASA061;Ballon Fitness Ö picots;Massage Gym Ball;300;65cm;LF;;PIECE;$5,20;;;;;0,007551225;1,5000;3ˇ576;7ˇ416;8ˇ740;#N/A;RFA309;;;;;;;;;;;;;;;;AZUNI;
 ;AZUNI;RFA310;ASA061;Ballon Fitness Ö picots;Massage Gym Ball;300;75cm;LF;;PIECE;$6,09;;;;;0,007551225;1,6000;3ˇ576;7ˇ416;8ˇ740;#N/A;RFA310;;;;;;;;;;;;;;;;AZUNI;
 ;AZUNI;RFA311;ASA061;Ballon Fitness Ö picots;Massage Gym Ball;300;85cm;LF;;PIECE;$6,94;;;;;0,007551225;1,7000;3ˇ576;7ˇ416;8ˇ740;#N/A;RFA311;;;;;;;;;;;;;;;;AZUNI;
 ;AZUNI;RFA315;ASL621;Ballon Paille 20cm;Aerobic Ball 20cm;360;Blue, pink, purple;LF;;PIECE;$1,29;;;;;0,0005;0,13;59ˇ341;123ˇ077;145ˇ055;#N/A;RFA315;;;;;;;;;;;;;;;;AZUNI;
 ;AZUNI;RFA317;;BALLON PAILLE 30CM;Aerobic Ball 30cm;;;LF;;PIECE;$1,52;;;;;0,0005;0,13;59ˇ341;123ˇ077;145ˇ055;#N/A;RFA317;;;;;;;;;;;;;;;;AZUNI;
 ;AZUNI;RFA316;ASL621;Ballon Paille bleu 25cm;Aerobic Ball 25cm -Blue;360;Blue ;LF;;PIECE;$1,35;;;;;0,0005;0,13;59ˇ341;123ˇ077;145ˇ055;#N/A;RFA316;;;;;;;;;;;;;;;;AZUNI;
 ;AZUNI;RFA316;ASL621;Ballon Paille gris 25cm;Aerobic Ball 25cm -Gray;360;Grey ;LF;;PIECE;$1,35;;;;;0,0005;0,13;59ˇ341;123ˇ077;145ˇ055;#N/A;RFA316;;;;;;;;;;;;;;;;AZUNI;
 ;AZUNI;RFA320;ASL016;Bande latex;Latex Band;360;light - yellow - 120cm;LF;;PIECE;$1,54;;;;;0,000224;0,0667;120ˇ536;250ˇ000;294ˇ643;#N/A;RFA320;;;;;;;;;;;;;;;;AZUNI;
 ;AZUNI;RFA321;ASL016;Bande latex;Latex Band;360;medium - Purple - 120cm;LF;;PIECE;$1,93;;;;;0,000224;0,0917;120ˇ536;SURPOIDS;SURPOIDS;#N/A;RFA321;;;;;;;;;;;;;;;;AZUNI;
 ;AZUNI;RFA322;ASL016;Bande latex;Latex Band;360;strong - Blue - 120cm;LF;;PIECE;$2,20;;;;;0,000224;0,1167;120ˇ536;SURPOIDS;SURPOIDS;#N/A;RFA322;;;;;;;;;;;;;;;;AZUNI;
 ;AZUNI;RFW327;ASA097;Bande lestÇe cheville;Ankle weight;200;2x1kg;LF;;PAIRE;$8,03;;;;;0,00465;2,1667;5ˇ806;SURPOIDS;SURPOIDS; ;RFW327;;;;;;;;;;;;;;;;AZUNI;
 ;AZUNI;;ASA097;Bande lestÇe cheville;Ankle weight;200;2x1,25kg;LF;;PAIRE;$8,78;;;;;0,00465;2,6667;5ˇ806;SURPOIDS;SURPOIDS; ;;;;;;;;;;;;;;;;;AZUNI;
 ;AZUNI;;ASA097;Bande lestÇe cheville;Ankle weight;200;2x2Kg;LF;;PAIRE;$11,23;;;;;0,006975;4,2500;3ˇ871;SURPOIDS;SURPOIDS; ;;;;;;;;;;;;;;;;;AZUNI;
 ;AZUNI;RFW328;ASA094;Bande lestÇe poignet;Wrist weight;200;2x0,5Kg;LF;;PAIRE;$6,78;;;;;0,000666667;1,0833;SURPOIDS;SURPOIDS;SURPOIDS; ;RFW328;;;;;;;;;;;;;;;;AZUNI;
 ;AZUNI;;ASA094;Bande lestÇe poignet;Wrist weight;200;2x1Kg;LF;;PAIRE;$7,95;;;;;0,001333333;2,1667;SURPOIDS;SURPOIDS;SURPOIDS; ;;;;;;;;;;;;;;;;;AZUNI;
 ;AZUNI;;ASA097;Bandes lestÇes chevilles;Ankle Weight;100;1kgsx2;LF;;PAIRE;$8,20;;;;;0,0047;2,17;5ˇ714;SURPOIDS;SURPOIDS; ;;;;;;;;;;;;;;;;;AZUNI;
 ;AZUNI;;ASL576;Bandes lestÇes poignets;Wrist Weight;100;0,5x2;LF;;PAIRE;$7,40;;;;;0,0026;0,98;10ˇ466;21ˇ707;SURPOIDS; ;;;;;;;;;;;;;;;;;AZUNI;
 ;AZUNI;;ASL434;Barre de Traction;Chin Up Bar;360;;LF;;PIECE;$9,94;;;;;0,0095;2,38;2ˇ843;5ˇ896;6ˇ949; ;;;;;;;;;;;;;;;;;AZUNI;
 ;AZUNI;;ASL430;Barre de Traction Ö poignÇes;Chin Up Bar;360;;LF;;PIECE;$12,71;;;;;0,0251;3,38;1ˇ077;2ˇ233;2ˇ632; ;;;;;;;;;;;;;;;;;AZUNI;
 ;AZUNI;RFA335;ASL222;Barres lestÇes;Aerobic Weight Bar (100cm);360;1Kgs;LF;;PIECE;$6,25;;;;;0,002416667;3,2500;SURPOIDS;SURPOIDS;SURPOIDS;#N/A;RFA335;;;;;;;;;;;;;;;;AZUNI;
 ;AZUNI;RFA336;ASL222;Barres lestÇes;Aerobic Weight Bar (100cm);360;1,5Kgs;LF;;PIECE;$7,28;;;;;0,002416667;3,2500;SURPOIDS;SURPOIDS;SURPOIDS;#N/A;RFA336;;;;;;;;;;;;;;;;AZUNI;
 ;AZUNI;RFA337;ASL222;Barres lestÇes;Aerobic Weight Bar (100cm);360;2Kgs;LF;;PIECE;$8,03;;;;;0,002416667;3,2500;SURPOIDS;SURPOIDS;SURPOIDS;#N/A;RFA337;;;;;;;;;;;;;;;;AZUNI;
 ;AZUNI;RFA338;ASL222;Barres lestÇes;Aerobic Weight Bar (100cm);360;3Kgs;LF;;PIECE;$7,77;;;;;0,002416667;3,2500;SURPOIDS;SURPOIDS;SURPOIDS;#N/A;RFA338;;;;;;;;;;;;;;;;AZUNI;
 ;AZUNI;RFA339;ASL222;Barres lestÇes;Aerobic Weight Bar (100cm);360;4Kgs;LF;;PIECE;$8,34;;;;;0,0030525;4,3750;SURPOIDS;SURPOIDS;SURPOIDS;#N/A;RFA339;;;;;;;;;;;;;;;;AZUNI;
 ;AZUNI;RFA340;ASL222;Barres lestÇes;Aerobic Weight Bar (100cm);360;5Kgs;LF;;PIECE;$9,47;;;;;0,00365;5,3750;SURPOIDS;SURPOIDS;SURPOIDS;#N/A;RFA340;;;;;;;;;;;;;;;;AZUNI;
 ;AZUNI;;ASL705A;Base Ö picots;Balance Cushion;360;Color Box;LF;;PIECE;$5,78;;;;;0,0112;1,50;2ˇ404;4ˇ986;5ˇ876; ;;;;;;;;;;;;;;;;;AZUNI;
 ;AZUNI;RFA594;ASA567;Base Ö picots Air;Balance Cushion;600;34x6cm;LF;;PIECE;$4,92;;Polybag;;;;;;;;#N/A;RFA594;;;;;;;;;;;;;;;;AZUNI;
 ;AZUNI;RFA593;ASL311A;Base Ö picots Wedge;Balance Cushion;600;34x8,5cm;LF;;PIECE;$6,55;;Polybag;;;;;;;;#N/A;RFA593;;;;;;;;;;;;;;;;AZUNI;
 ;AZUNI;RFW344;ASL705A;Base Ö picots;Balance Cushion;360;Polybag;LF;;PIECE;$5,32;;;;;0,0097;1,10;2ˇ778;5ˇ761;6ˇ790; ;RFW344;;;;;;;;;;;;;;;;AZUNI;
 ;AZUNI;RFA348;ASL329;Bloc Proprioception;Balance Pad;480;Longueur: 48cm;LF;;PIECE;$10,21;;;;;0,017393938;1,0375;1ˇ552;3ˇ220;3ˇ794; ;RFA348;;;;;;;;;;;;;;;;AZUNI;
 ;AZUNI;;ASL329;Bloc Proprioception;Balance Pad;480;Longueur: 34cm;LF;;PIECE;$6,36;;;;;0,011769469;0,6750;2ˇ294;4ˇ758;5ˇ608; ;;;;;;;;;;;;;;;;;AZUNI;
 ;AZUNI;;ASL831;Bloc Proprioception;Balance Pad With Twister;300;õ24.5cm x 5.8-6.2cm (H);LF;;PIECE;$8,29;;;;;0,010276875;1,0000;2ˇ627;5ˇ449;6ˇ422; ;;;;;;;;;;;;;;;;;AZUNI;
 ;AZUNI;RFA353;ASA105;Bloc Yoga;EVA Yoga Brick  ;300;Blue - 7,5x15x22,8cm;LF;;PIECE;$1,02;;;;;0,0030504;0,1200;8ˇ851;18ˇ358;21ˇ637;#N/A;RFA353;;;;;;;;;;;;;;;;AZUNI;
 ;AZUNI;RFA352;ASA105;Bloc Yoga;EVA Yoga Brick  ;300;Purple - 7,5x15x22,8cm;LF;;PIECE;$1,12;;;;;0,0030504;0,1200;8ˇ851;18ˇ358;21ˇ637;#N/A;RFA352;;;;;;;;;;;;;;;;AZUNI;
 ;AZUNI;;ASA105;Bloc Yoga;EVA Yoga Brick  ;300;Grey - 7,5x15x22,8cm;LF;;PIECE;$1,02;;;;;0,0030504;0,1200;8ˇ851;18ˇ358;21ˇ637; ;;;;;;;;;;;;;;;;;AZUNI;
 ;AZUNI;RFW357;ASL482;Brique Yoga;Yoga Brick;1000;3*6*9;LF;;PIECE;$1,64;;;;;0,0031;0,12;8ˇ851;18ˇ358;21ˇ637; ;RFW357;;;;;;;;;;;;;;;;AZUNI;
 ;AZUNI;;ASL482;Brique Yoga;Yoga Brick;1000;4*6*9;LF;;PIECE;$1,96;;;;;0,0044;0,13;6ˇ136;12ˇ727;15ˇ000; ;;;;;;;;;;;;;;;;;AZUNI;
 ;AZUNI;;ASL590;Ceinture lestÇe;Weighted Belt;100;2kgs;LF;;PIECE;$11,63;;;;;0,0029;4,20;SURPOIDS;SURPOIDS;SURPOIDS; ;;;;;;;;;;;;;;;;;AZUNI;
 ;AZUNI;;;Cerceau Plat;Flat Hula Hoop;300;õ60cm;LF;;PIECE;$1,45;;;;;0,0019;0,19;14ˇ211;29ˇ474;34ˇ737; ;;;;;;;;;;;;;;;;;AZUNI;
 ;AZUNI;;PTW680;Cone (lot de 24);Cones;;24pcs/set w/rack;LF;;PIECE;$4,84;;;;;;;#DIV/0!;#DIV/0!;#DIV/0!; ;;;;;;;;;;;;;;;;;AZUNI;
 ;AZUNI;;ASL411;Corde Ö Sauter;Jump Rope;360;2;LF;;PIECE;$2,04;;;;;0,0012;0,23;21ˇ765;45ˇ142;53ˇ203; ;;;;;;;;;;;;;;;;;AZUNI;
 ;AZUNI;;ASL190;Corde Ö Sauter;Jump Rope;360;;LF;;PIECE;$1,68;;;;;0,0012;0,23;21ˇ765;45ˇ142;53ˇ203; ;;;;;;;;;;;;;;;;;AZUNI;
 ;AZUNI;;ASL314;Corde Ö Sauter;Jump Rope;360;;LF;;PIECE;$1,85;;;;;0,0012;0,23;21ˇ765;45ˇ142;53ˇ203; ;;;;;;;;;;;;;;;;;AZUNI;
 ;AZUNI;;ASA269;Corde Ö sauter lourde;Heavy Jump Rope;360;470g;LF;;PIECE;$6,47;;;;;0,0052;0,67;5ˇ208;10ˇ802;12ˇ731; ;;;;;;;;;;;;;;;;;AZUNI;
 ;AZUNI;STW101;ASA123;Corde Ö triceps;Pro Pressdown Rope with rubber end;100;;LF;;PIECE;$9,36;;;;;0,0021;0,88;12ˇ862;SURPOIDS;SURPOIDS; ;STW101;;;;;;;;;;;;;;;;AZUNI;
 ;AZUNI;RFA365;;Cylindre hÇrisson;Grip Cylinder;300;6x15cm, logo compris;LF;;PIECE;$1,43;;;;;0,0006;0,15;48ˇ214;100ˇ000;117ˇ857;#N/A;RFA365;;;;;;;;;;;;;;;;AZUNI;
 ;AZUNI;;ASA524;Dalle en mousse EVA;Eva Puzzle Floor Mat;240;;LF;;SET of 4;$6,55;;;;;0,0229;2,25;1ˇ180;2ˇ447;2ˇ884; ;;;;;;;;;;;;;;;;;AZUNI;
 ;AZUNI;;ASA524;Dalles sol pvc;EVA Puzzle Floor Mat;240;12mm x 60 cm x 60 cm   ;LF;;SET of 4;$6,55;;;;;0,022881333;2,2500;1ˇ180;2ˇ447;2ˇ884; ;;;;;;;;;;;;;;;;;AZUNI;
 ;AZUNI;;ASA261;Dalles sol pvc;EVA Puzzle Floor Mat;500;20mm x 60 cm x 60 cm   ;LF;;SET of 4;$9,06;;;;;0,036335;2,3000;743;1ˇ541;1ˇ816; ;;;;;;;;;;;;;;;;;AZUNI;
 ;AZUNI;RFA369;ASL468;Demi sphäre pictos;Foot massage ball;360;;LF;;PIECE;$4,43;;;;;0,007802667;0,8333;3ˇ460;7ˇ177;8ˇ459;#N/A;RFA369;;;;;;;;;;;;;;;;AZUNI;
 ;AZUNI;RFA373;ASA307;Digi-flex;Power Grip;1000;Light;LF;;PIECE;$2,59;;;;;0,0012;0,1250;22ˇ500;46ˇ667;55ˇ000;#N/A;RFA373;;;;;;;;;;;;;;;;AZUNI;
 ;AZUNI;RFA374;ASA307;Digi-flex;Power Grip;1000;Medium;LF;;PIECE;$2,59;;;;;0,0012;0,1250;22ˇ500;46ˇ667;55ˇ000;#N/A;RFA374;;;;;;;;;;;;;;;;AZUNI;
 ;AZUNI;RFA375;ASA307;Digi-flex;Power Grip;1000;Strong;LF;;PIECE;$2,59;;;;;0,0012;0,1250;22ˇ500;46ˇ667;55ˇ000;#N/A;RFA375;;;;;;;;;;;;;;;;AZUNI;
 ;AZUNI;;ASL414;Dome trainer 3;Balance Step;200;without handles;LF;;PIECE;$28,51;;;;;0,048373;6,5000;558;1ˇ158;1ˇ364; ;;;;;;;;;;;;;;;;;AZUNI;
 ;AZUNI;RFW385;ASL414S;Dome trainer ;Balance Step;200;without handles, 59x21cm;LF;;PIECE;$26,89;;;;;0,048373;6,5000;558;1ˇ158;1ˇ364; ;RFW385;;;;;;;;;;;;;;;;AZUNI;
 ;AZUNI;;ASL438;Dome trainer 2;Balance Step;200;without handles;LF;;PIECE;$22,35;;;;;0,048373;6,5000;558;1ˇ158;1ˇ364; ;;;;;;;;;;;;;;;;;AZUNI;
 ;AZUNI;;ASL435;Dynair;Balance cushion;360;;LF;;PIECE;$5,78;;;;;0,011232;1,5000;2ˇ404;4ˇ986;5ˇ876; ;;;;;;;;;;;;;;;;;AZUNI;
 ;AZUNI;PTA674;ASL752;Echelle de vitesse;Adjustable Agility Ladder;200;4m;LF;;PIECE;$7,97;;;;;0,0030;1,10;9ˇ023;18ˇ713;SURPOIDS; ;PTA674;;;;;;;;;;;;;;;;AZUNI;
 ;AZUNI;RFA389;ASL912;Egg Ball;Anti-Burst Peanut Gym Ball;300;40cm;LF;;PIECE;$6,63;;;;;0,003498667;1,2083;7ˇ717;16ˇ006;SURPOIDS;#N/A;RFA389;;;;;;;;;;;;;;;;AZUNI;
 ;AZUNI;RFA390;ASL912;Egg Ball;Anti-Burst Peanut Gym Ball;300;53cm;LF;;PIECE;$7,40;;;;;0,003498667;1,3333;7ˇ717;16ˇ006;SURPOIDS;#N/A;RFA390;;;;;;;;;;;;;;;;AZUNI;
 ;AZUNI;RFA805;ASA071;Elastiband;;;;LF;;PIECE;$2,12;;;;;;;#DIV/0!;#DIV/0!;#DIV/0!; ;RFA805;;;;;;;;;;;;;;;;AZUNI;
 ;AZUNI;CRW236;ASA361;Eva Yoga Roller;Foam roller;360;45 x 15cm;LF;;PIECE;$13,49;;;;;0,011671275;1,0333;2ˇ313;4ˇ798;5ˇ655; ;CRW236;;;;;;;;;;;;;;;;AZUNI;
 ;AZUNI;;ASA361;Eva Yoga Roller;Foam roller;360;90 x 15cm;LF;;PIECE;$26,20;;;;;0,02294775;1,9000;1ˇ177;2ˇ440;2ˇ876; ;;;;;;;;;;;;;;;;;AZUNI;
 ;AZUNI;;ASA326;Eva Yoga Roller;Foam roller;300;Without cap and thread ;LF;;PIECE;$7,01;;;;;0,007046625;0,7917;3ˇ832;7ˇ947;9ˇ366; ;;;;;;;;;;;;;;;;;AZUNI;
 ;AZUNI;;ASA326;Eva Yoga Roller;Foam roller;300;With cap and thread ;LF;;PIECE;$8,52;;;;;0,006456771;0,7917;4ˇ182;8ˇ673;10ˇ222; ;;;;;;;;;;;;;;;;;AZUNI;
 ;AZUNI;;ASA326;Eva Yoga Roller dÇtachable;Detachable Massage Foam Roller (2 pcs) ;300;With cap, connector and thread;LF;;PIECE;$16,64;;;;;0,015905583;1,5833;1ˇ698;3ˇ521;4ˇ149; ;;;;;;;;;;;;;;;;;AZUNI;
 ;AZUNI;;ASL043;Fitball roller avec housse;Yoga Roller with Cover ;600;85cm;LF;;PIECE;$8,17;;;;;0,00414;1,3000;6ˇ522;13ˇ527;15ˇ942; ;;;;;;;;;;;;;;;;;AZUNI;
 ;AZUNI;;ASL043;Fitball roller sans housse;Yoga Roller W/O Cover ;600;85cm;LF;;PIECE;$6,40;;;;;0,00368;1,2000;7ˇ337;15ˇ217;17ˇ935; ;;;;;;;;;;;;;;;;;AZUNI;
 ;AZUNI;;ASL502 ;Fitness ring scratch;Ankle Strap;360;11mmx2mmx91cm;LF;;PIECE;$3,09;;;;;0,001270419;0,1375;21ˇ253;44ˇ080;51ˇ951; ;;;;;;;;;;;;;;;;;AZUNI;
 ;AZUNI;RFA394;ASL467;Fitness Tube;Toning Tube;360;2mm;LF;;PIECE;$2,70;;;;;0,0026;0,50;10ˇ335;21ˇ435;25ˇ263; ;RFA394;;;;;;;;;;;;;;;;AZUNI;
 ;AZUNI;RFA395;ASL467;Fitness Tube;Toning Tube;360;3,5mm;LF;;PIECE;$3,08;;;;;0,0032;0,50;8ˇ518;17ˇ667;20ˇ821; ;RFA395;;;;;;;;;;;;;;;;AZUNI;
 ;AZUNI;RFA396;ASL467;Fitness Tube;Toning Tube;360;2,5mm;LF;;PIECE;$2,77;;;;;0,0032;0,50;8ˇ518;17ˇ667;20ˇ821; ;RFA396;;;;;;;;;;;;;;;;AZUNI;
 ;AZUNI;;ASL585;Fitness Tube Pro;Resistance Tube with cover;300;1,5mm, yellow;LF;;PIECE;$4,91;;;;;0,0033;0,33;8ˇ145;16ˇ893;19ˇ910; ;;;;;;;;;;;;;;;;;AZUNI;
 ;AZUNI;;ASL585;Fitness Tube Pro;Resistance Tube with cover;300;2,5mm, red;LF;;PIECE;$5,30;;;;;0,0033;0,33;8ˇ145;16ˇ893;19ˇ910; ;;;;;;;;;;;;;;;;;AZUNI;
 ;AZUNI;;ASL585;Fitness Tube Pro;Resistance Tube with cover;300;3,5mm, black;LF;;PIECE;$5,87;;;;;0,0033;0,36;8ˇ145;16ˇ893;19ˇ910; ;;;;;;;;;;;;;;;;;AZUNI;
 ;AZUNI;RFA614;ASF008;Fitness Tube Plat Light;Resistance Strap;300;Red(Light);LF;;PIECE;$3,46;;;;;0,0026;0,50;10ˇ335;21ˇ435;25ˇ263;;RFA614;;;;;;;;;;;;;;;;AZUNI;
 ;AZUNI;RFA615;ASF008;Fitness Tube Plat Medium;Resistance Strap;300;Blue(Medium);LF;;PIECE;$3,64;;;;;0,0032;0,50;8ˇ518;17ˇ667;20ˇ821;;RFA615;;;;;;;;;;;;;;;;AZUNI;
 ;AZUNI;;ASF008;Fitness Tube Plat Strong;Resistance Strap;300;Black(Heavy);LF;;PIECE;$3,73;;;;;0,0032;0,50;8ˇ518;17ˇ667;20ˇ821; ;;;;;;;;;;;;;;;;;AZUNI;
 ;AZUNI;RFA400;ASA201;Flex Bar;Flex Bar;360;;LF;;PIECE;$5,20;;;;;0,0067;0,75;4ˇ029;8ˇ357;9ˇ850;#N/A;RFA400;;;;;;;;;;;;;;;;AZUNI;
 ;AZUNI;RFA332;ASA359;Flex bar theraband;Bend & Twist Bar;700;light - yellow;LF;;PIECE;$3,70;;;;;0,0005;0,2500;54ˇ000;SURPOIDS;SURPOIDS;#N/A;RFA332;;;;;;;;;;;;;;;;AZUNI;
 ;AZUNI;RFA333;ASA359;Flex bar theraband;Bend & Twist Bar;700;medium - green;LF;;PIECE;$3,70;;;;;0,0005;0,2750;54ˇ000;SURPOIDS;SURPOIDS;#N/A;RFA333;;;;;;;;;;;;;;;;AZUNI;
 ;AZUNI;RFA334;ASA359;Flex bar theraband;Bend & Twist Bar;700;strong - red;LF;;PIECE;$3,70;;;;;0,0005;0,3167;54ˇ000;SURPOIDS;SURPOIDS;#N/A;RFA334;Possible en gris/noir mais MOQ 300pcs;;;;;;;;;;;;;;;AZUNI;
 ;AZUNI;;ASA347;Foam Roller;Foam Roller;300;30cm;LF;;PIECE;$7,20;;;;;0,0070;0,79;3ˇ832;7ˇ947;9ˇ366; ;;Possible en gris/noir mais MOQ 300pcs;;;;;;;;;;;;;;;AZUNI;
 ;AZUNI;;ASL958;Foam Roller;Foam Roller;600;18';LF;;PIECE;$6,51;;;;;0,0118;0,41;2ˇ292;4ˇ753;5ˇ602; ;;;;;;;;;;;;;;;;;AZUNI;
Foam roller Bleu avec picots;AZUNI;RFW560;ASL958;Foam roller Bleu avec picots;Foam roller;300;90x15cm - blue;LF;210;PIECE;$11,20;US$2ˇ352,00 ;;4,9482;171,50;0,023562667;0,8167;1ˇ146;2ˇ377;2ˇ801;;RFW560;;;;;;;;;;;;;;;;AZUNI;
 ;AZUNI;;ASL958;Boåte couleur foam roller;Colorbox for foam roller;500;Colorbox;LF;;PIECE;$1,17;;;;;0,023562667;0,8167;1ˇ146;2ˇ377;2ˇ801; ;;;;;;;;;;;;;;;;;AZUNI;
 ;AZUNI;;ASL043;Foam Roller gonflable sans cover;Yoga Roller without cover;600;"Size:_6"" x 85(L)cm";LF;;PIECE;$6,09;;;;;0,0118;0,41;2ˇ292;4ˇ753;5ˇ602; ;;;;;;;;;;;;;;;;;AZUNI;
 ;AZUNI;;ASL043;Foam Roller gonflable avec cover;Yoga Roller with cover;600;"Size:_6"" x 85(L)cm";LF;;PIECE;$7,77;;;;;0,0118;0,41;2ˇ292;4ˇ753;5ˇ602; ;;;;;;;;;;;;;;;;;AZUNI;
 ;AZUNI;;ASL895 ;Foot Stretcher;Stretcher;300 ;;LF;;PIECE;$6,28;;;;;0,00508;0,7000;5ˇ315;11ˇ024;12ˇ992; ;;;;;;;;;;;;;;;;;AZUNI;
